user,ulasan,label,tanggal
Eko Poernomo,Dulu itu potongan ongkirnya 20.000 tapi kok sekarang cuma 10.000 huh pelit ongkir di t*k* p*d** aja gk pelit ongkir,0,25 Februari 2021
Iis Aminah,Ribet daftarnya. Aku dah berapa kli ggal mulu pdhal email sm paswornya dah bner. Tp ko ggal mulu bingung aku msti gmn.,0,14 Maret 2021
Wulan Crp,"Sekarang aplikasi shopee jadi lelet banget,, mana voucher nya makin lama makin dikit. Bisa2 nanti diilangin voucher gratis ongkirnya trus kalo nggak ada voucher gratis ongkirnya kan jadi mahal bayar ongkirnya,,,, pelayanan nya makin berkurang juga,, gimana ni shopee. Tolong donk.. tingkatkn lagi kualitasnya",0,07 Januari 2021
formalin sukses,Sebener nya bagus . Barang murah2 tapi kenapa ada orang dalam yg bekerja d shopepay menyalahgunakan . Saya di sms kode dari shoppe suruh ngisi saldo shoppepay. Abis di isi langsung ilang,0,17 Februari 2021
I Ketut Astika,Tolong dong sistem voucher gratis ongkir shopee pay di ubah.misalnya sy belanja 70rb dan saya menggunakan voucher gratis ongkir min belanja 50rb dengan metode pembayaran shopee pay.masak saya punya shopee pay 80rb tapi ongkir tetap kena karena metode pembayaran nya gk bisa milih shopee pay karena 70+40(ongkir) lebih dari shopee pay yg saya punya.masaksaya harus beli shopee pay 110rb baru bisa milih metode pembayaran shopee pay.Jadi tolong pembayaran shopee pay bisa di pilih walau nominal kurang,0,16 Maret 2021
Vivi Puspita,"Ampun... inii shopee kenapa jdi lelet gnii yaa.?? Pdhal udh diperbarui, tpii bukannya bgus tpi lelet. Mau cek2 fto2 produk ajj msti loading bbrpa menit. Tlong donk diperbaikii. Gak nyaman x mau cek2 fto brang tpi msti loading dlu. Pdhal jaringan bagus, buka yt jga lancar2 ajj thu, gliran buka shopee ajj lelet.",0,26 Februari 2021
Duta varrel maulana,Kenapa aku kasih Bintang 4? Jadi aku itu ikut event tanaman dan udh siram beberapa kali tapi saat besoknya udh gak bisa masuk event lagi. gw coba lagi besok tetap aja ga bisa jadinya tanaman aku mati,0,18 Februari 2021
Yayuk Zakiya Rohmi,"Mau Nambahin alamat aja susah !!! Dulu cukup tulis alamat tanpa map bisa, makin kesini bukan mudah malah menyusahkan,",0,24 Februari 2021
Razan Athaya gaming,Kak saya pesan tanaman Abang paket jt tidak dianter anter tulisan paket akan dikirim ke Jakarta padahal dianter ke alamat penerima jangan download,0,11 Maret 2021
Nesya Ayu Aulia,Maaf saya memberi bintang 4. Karena saya agak kecewa dengan pengiriman shopee express kurirnya agak teledor tadi barusan paket saya hilang dalam perjalanan menuju rumah saya😭😭. Padahal saya mau dipake sekarang😔😔. Tapi saya tetap suka fitur di shopee karena performanya bagus dan harga barang nya murah murah😄😄,0,11 Maret 2021
Hermanto Jimbo,"Katanya cicilan 0% pake kartu kredit di shoope, eh ternyata kena cas biaya layanan dan casnya sangat besar sekali. Sama saja ada bunganya, harusnya tambahan cas dihapuskan. Mau beli HP atau pun barang lainnya malah lebih mahal dari harga ofline,karena biaya administrasi mending di toko sebelah ada yg gk kena cas.",0,21 Januari 2021
Nopa Bae,"Untuk Team shopee, yang menghubungi saya Atas nama Ahmad alfarezi dengan secara baik² saya cuman mau menyampaikan kalau seandainya saya mendapatkan Cashback 1juta, saya minta untuk di sumbangkan kepada yang berhak, tapi kenapa anda maksa-maksa saya untuk segera Topup shopepay padahal saya ga bisa top up, karena satu alasan dan tapi kenapa tetap memaksa karena saya yang menang Kok kalian memaksa saya untuk memberikan Kode dan lain sebagainya.",0,28 Januari 2021
Dhirga Darmawan,Aplikasinya lemot di android Samsung Galaxy A20 saya. Tolong dioptimalkan agar bisa berjalan lanjar di hp saya.,0,13 Maret 2021
Sagala Ahoy,"Shopeepay nya ngga bisa ganti pin, sayang padahal masih ada saldo nya 100k, udah coba ganti pin tulisan nya error",0,12 Maret 2021
febi maulana.f,1 saya untuk taun ini merasa merugi di karnakan biaya penanganan sama admin jadi mahal sedangkan harga tetep seperti biasa mau di up harga pembeli sudah tau kenapa bisa begini padahal saya sudah 3 tahun kerjasama sama shope 2 barang sudah sampai tapi uang blum masuk selama 3 hari tolong lah biaya penanganan admin tolong di turunkan seperti biasa nyah,0,06 Maret 2021
irvan rynaldi,Pengiriman sangat lambat Tidak sesuai ekspetasi Saya sangat menyesal Kurir paket nya pun tidak profesional,0,05 Maret 2021
Arien Kim,"SISTEM EKSPEDISI YG SEKARANG GK BAGUS SAMA SEKALI, GK BISA PILIH2 LG KEMBALIKAN PILIHAN EKSPEDISI YG DULU!! ATAU KAMI PINDAH KE MARKETPLACE YG LAIN!!",0,16 Maret 2021
Dimass TV,"Mengapa Shopee saya tidak bisa di instal? , padahal kuota saya banyak, saya sudah memakai shopee sudah lama kok tiba-tiba tidak bisa di update setelah sya hapus kok tidak bisa juga, tolong perbaiki masalah saya ini dong @adminshopee, @shopeeid🙏🙏🙏",0,28 Januari 2021
Dendy Kristiano Naimaeh,"aplikasi online Shop terlemot No 1, sering mengalami touch delay. bahkan sampe anti gores pecah juga tetap delay, tolong ringankan aplikasi ini karna belanja online harusnya nyaman dan ngak ribet ini mah sentuh puluhan kali belum tentu bisa. bahkan hape mahal pun tetap delay, segera perbaiki krna itu bikin risih dan ketidaksukaan dari dari pelanggan.",0,05 Maret 2021
Angelika Hryni,"Parahhh ni shopee.. Untuk penarikan dana shopeepay proses nya lama, gk kayak sebelum nya👎 saya melakukan penarikan dari kemarin sore sampai sekarang belum masuk ke rekening saya, nyangkut begitu saja😑😏",0,17 Maret 2021
maz diemaz,dulu voucher Ongkir & cashback bisa digunakan berbarengan. sekarang hanya pilih salah satu saja 👎👎👎,0,08 Maret 2021
Thomson panjaitan,"Ini adalah aplikasi belanja online yang baik menurut saya, karena barang yg diminta sesui dan pengirimannya tepat waktu di saat kita sangat memerlukan barang tersebut. Trims shopee...",0,22 Februari 2021
Imam Suyudi,"Selalu masalah di SPAYLATER , diblokir tanpa sebab . Tanya CS gk ada kejelasan .",0,28 Februari 2021
Riana Kartika,Sangat sangat lemot...masa mau belanja saja susah nya minta ampun...padahal sinyal juga sdah bagus,0,04 Maret 2021
feri 86,"Mau tanya, saya kan udah daftar namun saya hapus lagi, saya download lagi namun ketika saya mau belanja, di komentar harus registrasi no telepon, saya mau regis tapi ng tau caranya, udah cari di mana mana Ng dapat, mohon penjelasannya",0,06 Maret 2021
Deny Djara,"PELAYANAN BURUK Pengiriman menggunakan shope expres standar sangat sangat buruk yg pertama lokasi TDK dijelaskan dimana posisi barang kita berada, yg kedua pengiriman trsebut bukanlah kurir langsung dari shope tapi menggunaka kurir sicepat, dll.. Barang sampai ke rumah sore, ternyata barangnya gak sesuai TLP pihak shope sulit, padahal tinggal beberpa jam lagi sdh masuk di tgl berikutnya, bagaimana mau melakukan komplain 😒😒 Unistal sja app ini, pelayanan marketplce sebelah lebih baik dari ini",0,12 Januari 2021
junita Sipahutar,"Knapa saya gk bisa buat pesananan ya,,,,?setelah cekout buat pesanan selalu gagal",0,03 Maret 2021
Promil Milenial,"Baru mau download, gk jadi deh lihat kbnykan yg udah download komentar negatif. Bintang 1",0,28 Februari 2021
Suratmi K,Membantu terutama untuk belanja di masa pandemi seperti ini. Barang yang di jual juga biasanya lumayan murah. Terimakasih. Semoga shopee dapat terus meningkat juga kualitas nya.,0,14 Maret 2021
Wandi Mabar,"Kenapa sekarang kalau belanja di shopee dengan COD ada dana penanganan lagi,,, Tolong lah mind dihilangkan dana penanganan ya. Agar yg belanja bisa dapat keringanan dan disipenjual dapat kelancaran. TQ",0,16 Februari 2021
Nadia Nada,"Tolong dong shopee di perbaikin lagi biar kaya dulu,ongkir makin mahal g bisa pilih ekspedisi,klo dah baik nnti ta gnti bintangnya mksii",0,17 Maret 2021
Pahmi Yazid,Akhir akhir ini aku kalo mecahin lucky egg ko dapet voucher toko terus biasa nya aku dapet voucher gratis ongkir :(,0,03 Maret 2021
User_name XxX,"untuk shopee tolong ilangin shopee expres yg lemot yang barang di titip lagi ke si cepat padahal si lemot juga ,.. yg lain nya ok ok ,. yg ga oke dari shopee yg mau sok soan buka jasa kurir ,. kasih ajah ke ahlinya dalam urusan kirim mengirim .. kalou gini terus ,. shopee termasuk benalu ,. toko udah tepat ngirim ,. kurir dari shopee yg ga bener ,.toko yg kena ,. pihak shope mah tau untung dari pelapak .. tanpa ada kendala yg lain",0,18 Februari 2021
seti fitriyah,"Shopee skrng bgus bs cod kaya lazada cmn vocer cashback sllu shopeepay z yg bnyk nya yg vcer cashback gk shopeepay cmn 1/2 gk bnyk tlong d bnykin vcer cashback yg gk via shopeepay biar kita dropship jg sm"" pny untung nya dr cashback nya dn 1 lg buat seller yg dr luar negri smg pengriman nya sllu bs krm k indonesia krn aku mau order dr luar negri gk ada pngrmn/gk bs krm k indonesia mhon pngrmn dr luar negri sllu bs y kk smga saran nya bs d trima mksh",0,15 Maret 2021
Rachmat Galank,"Shopee lama"" ga jelas nih masa gratis ongkir dibikin ribet , ga kaya dulu sampah !",0,12 Maret 2021
dew rahma,Gak suka sama fitur barunya shopee tentang jasa pengiriman...mending balikin seperti yg dulu aja,0,16 Maret 2021
della ssi,"Plsss lah shopee katanya gratis ongkir Xtra tapi makin lama makin tdk ada sama sekali gratis ongkir, banyak nge leg juga gimana si percuma banyak update an nya tapi jadi tdk becus. Saya login pake nomor baru dan tdk ada voucher gratis ongkir untuk pengguna baru!!!! Makin lama makin tdk beres apk nya.",0,23 Februari 2021
Arifinbabasangihiyeh Arifinbabasangihiyeh,Sekarang belanja ke luar Jawa GK ada yg gatis ongkir..menyulitkan belanja di shopee terkendala ongkir..sebaiknya terapkan seperti dlu aja..,0,16 Maret 2021
Pengguna Google,"HATI HATI KALO BELANJA ONLINE DISINI, GAK SELAMANYA INDAH TERUS YG DIDAPET, GAK SELALU UNTUNG TERUS YG DIDAPET. GARANSI SHOPEE CUMA 65% REALNYA.",0,09 Maret 2021
Rupa Rupi212,"Sangat kecewa Shopee pengamanan nya lemah masih pintar si pencuri hacker... gara2 sebagai pengguna shopee saya kemalingan, dana shopee pay saya Rp448000 ludes di gondol maling...minta pertanggung jawaban tak di kubris kapok saya dan gak nyaman lagi sbg pengguna shopee auto tutup akun aja.",0,13 Maret 2021
Michelle Brenda,Terkadang suka kecewa sm online yg jual barang PO .beli tgl 12 febuari 2021 smp hr ini gk dtng jd sy cancel krn kesel janji terus tokonya.,0,05 Maret 2021
Andini Putri,aplikasi yang sangat memudahkan jika ingin membeli sesuatu pengiriman juga cepat tergantung jarak nya kurir kurir nya juga baik semua,0,01 Maret 2021
azka azfar handoyo,"Aplikasi ini baru awal lounching... Bgus... Bangets, hari berjalan aplikasi banyak pembaruan, dan sampah yg masuk... Tolong shoppe di perbaiki sistem aplikasinya, juga perbaiki ongkir yg sekarang makin mahal, menyulitkan pembeli dalam memilih brang tuk di beli Berat ongkir...",0,23 Februari 2021
Pahmi Yazid,Akhir akhir ini aku kalo mecahin lucky egg ko dapet voucher toko terus biasa nya aku dapet voucher gratis ongkir :(,0,03 Maret 2021
Dewi Fatmawati,"plislah shopee utk alamat bisa lebih dari 90karakter.. kalo memang alamatnya panjang gmn, mau disingkat gmn pun jd gak informatif.. kasian kang kurir",0,14 Maret 2021
Imam Suyudi,"Selalu masalah di SPAYLATER , diblokir tanpa sebab . Tanya CS gk ada kejelasan .",0,28 Februari 2021
Sri Novitasari,"Saya selaku kasir indomaret. Tolong dong kode pembayaran nya pake angka semua, ribet tau ngetik nya ..",0,03 Maret 2021
Haqi,"tarik uang dari shopee ini lamanya minta ampun, nunggu uang masuk ke rekening bisa pergi dulu naik haji, nikah, dan menyelamatkan dunia! heran dah giliran deposit instan tapi pas withdraw berhari-hari~ SANGAT BURUK!",0,26 Februari 2021
Hadery Movie,Shopee tempatnya belanja online no.1 ... MANTAP...succes selalu kak...semoga lancarrrrr....barangnya sangat original...,0,16 Maret 2021
astuti ningrahayu,Asli parah shopee express Lelet Lambat..jasa pengiriman lain sudah sampai paketnya..ini shopee express Masih stagnan pas diLacak..!!!!🤬🤬🤬,0,02 Maret 2021
Albert John,Barang ga diterima koq minta bukti kalo barang ga di terima.. Mana logika kalian ????,0,16 Maret 2021
Rejekiawan Agus,"Hanya membuat kecewa ,, aktikan splayleter saja ,, harus berulang-ulang kali melakukan suvei ,, ujung-ujungnya sudah dapat limit di kunci ... gak usah menawarkan kalau PHP",0,21 Februari 2021
Nana nae,Aplukasi apa sih ini disuruh buat nama uda gue tulis nama tapi katanya tidak tersedi aplikasi tolol mendingan kalian lebih baik nggak usa donwlod aja mendingan nggak usa ada di plastore [plis bapak plastore uinstal aja aplikasi ini],0,03 Maret 2021
Meli Yanti,Kenapa ya pas saya udah cekout dan udah pake voucher diskon malah gak bisa pas klik buat pesanan malah katanya ada kesalahan,0,04 Maret 2021
Suci Amelia,Saya kecewa sama apk ini karena saya tidak bisa mendaftar. Dan kenapa apk nya sangat lola,0,12 Maret 2021
「Ferry」な,Itu gua beli poster anime kan minimal dapat gratis ongkir 30 ribu gua udah 50 ribu beli ko grtis ongkir nya masih ga ada..,0,01 Maret 2021
Kailia Tita,"Tolong buat pihak shopee prioritas kan kami yg suka pakai uang tunai,saya download shopee dari 8.8 di tahun 2020 sampe di 11.11 2020 bisa dipake buat belanja voucher gratis ongkir nya. Sekrng dari 12.12 sampai 2.2 kenapa saya ga bisa pakai voucher gratis ongkir nya dan semua vocher gratis ongkir hanga untuk pembayaran shopeepay,,dan saya bikin shopee di hp ayah saya,padahal ada voucher pengguna baru ehh malah ada tulisan DO-7😫😫😫",0,24 Februari 2021
Sugeng S Prihatin,"Bagus sik pengiriman nya, tp kadang produk yang di minta sama yang di kirim beda.sdh 2 X saya.",0,15 Maret 2021
Wely Ndra,"Buat belanja online cukup puas , namun untuk aplikasi kenapa kdang sering lemot padahal sinyal juga bagus 4g+ .",0,13 Maret 2021
Pengguna Google,"PELAYANAN BURUK.. MAU GANTI PIN SHOPEEPAY AJA OTP TAK KUNJUNG DATANG..DATANG D CHAT CS,NYA UDH LEBIH DARI 3 KALI JAWABAN,NYA D COBA LAGI BESOK DI COBA LAGI BESOK.. MASLAH OTP AJA GK BISA NGATASIN SEHARIAN MINTA KODE OTP TAK KUNJUNG ADA DI SMS MAU PUN D WA PADAHAL AKTIF SEMUA.. PARAAAAAHH MENDING BUKALAPAK GK RIBET CS FATS RESPON",0,10 Maret 2021
Erick Andre,"Alamat tidak sesuai KTP, apa perlu pakai surat pengantar RT/RW sama KECAMATAN...?",0,06 Maret 2021
dogcry01 ::,Sebenarnya mau kasi bintang 5 tapi Karena orang tua yg gatau style Dan bisa bikin emosi naik mending Saya kasi bintang 2,0,12 Maret 2021
Ainurr,"Pemberitahuan pengiriman paketnya sekarang updatenya lama, kadang pemberitahuan rekam jalan paketannya ( paketan sudah diterima oleh saya.... padahal nyampe aja belum, karena ngejar tanggal batas pengiriman).. balik kayak dulu dongg shoppe dulu cepet banget dan akurat",0,08 Januari 2021
Bungataliamukti Maharani,Kembalikan ke shoppe yang dulu lagi dan bisa memilih expedisi yang di inginkan gratis ongkir pun jadi tidak bisa terpakai.,0,16 Maret 2021
Ayla 01,Shopee makin lama makin aneh dulu pengguna baru bisa pakai voucher gratis ongkir selama sebulan tapi sekarang cuman satu kali doang😒😒😒,0,06 Maret 2021
Farhan Fatur.R,"Hadeuh shoppe kenapa sih,ongkirnya pada naik jadi percuma pake voucher gratis ongkir juga...kecewa banget..!!",0,14 Maret 2021
Herman Muslina,"aplikasi shopee berat/lelet susah mau cari barang ga seperti aplikasi toko sebelah ringan gampang cari2 barang ga pake lama,",0,23 Februari 2021
ramadhan hikki,"Saldo belum balik , transaksi di mix menggunakan shopeepayleter dan sisanya pembayaran via indomart. Terus dibatalkan tak kunjung balik saldo yang bayar di indomart malah yg balik saldo shopeepaylternya. Mau komplent via chat aja. Klo nelpon gua bacotin tuh",0,17 Maret 2021
Has Has,"Agak kesel ama shopee sekarang, jaringanku lancar jaya, pas buka shopee mau CO eh tiba-tiba kesalahan jaringan, Heran.",0,02 Maret 2021
kenny nioto,Shopee lama lama pelayanan sistem nya memburukkkan. Dikit dikit menonaktifkan shopee orang. Harusnya di kasih kebijakan yang lebih bagus. Tidak mengecewakan orang. Lama lama beralih ke aplikasi belanja online lain yang lebih mudah dan gampang pemakaiannya.,0,24 Februari 2021
dinda gisca R,Saya udah Download 3x tapi tetep gabisa setiap udah mau mesen disuruh masukin kode udah dimasukin tetep salah jadi males,0,28 Februari 2021
Syarofah Rasnawati,"4 bintang dulu deh, soalnya skrg voucher cashback buat bayar cc makin kecil dapet nya... 😂😂😂",0,02 Maret 2021
Randy Putra,Gimana ni masak saya masukin alamat saya sudah benar tapi gak bisa di konfirmasi padahal sudah benar,0,03 Maret 2021
Evana Ferawati,"4 dulu deh,, sbnarnya udah baguss tpii gaa tau kenapa aplikasinya makin kesini makin lemott padahal sering di perbarui. Semakin di perbaiki performanya sophee..",0,28 Februari 2021
Fahmie Fadhillah,Sekarang ga bisa milih ekspedisi J&t express. Saya cuma percaya sama j&t express,0,16 Maret 2021
Indra Danboo,"Kalo nanti bisa bayar pakek akulaku saya kasih bintang 5, berhubung blm bisa, kasih 2 dulu",0,10 Maret 2021
Abdul Bondol,"Parah akun shopeepay saya diblokir padahal mau top up sebelumnya tidak ada kendala, setelah ditelfon tapi tidak terjawab akun shopeepay saya diblokir pihak shopee",0,04 Maret 2021
ardeva putra,"Gimana sihhhh, udah berkali kali beli disini, terus coba bayar pake kredit, yang pertama kali bisa, yang kedua kali malah ga bisaaaa, terus malah kartunya terblokir, susah njir ngurusnyaaaaa :(((((((",0,21 Februari 2021
Yayuk Zakiya Rohmi,"Mau Nambahin alamat aja susah !!! Dulu cukup tulis alamat tanpa map bisa, makin kesini bukan mudah malah menyusahkan,",0,24 Februari 2021
Yuni Yusi,"Ko saya ga bisa masuk akun shopee saya yah, yang pake facebook ga dapet sms atau WA verifikasi nyh gimana ini",0,28 Februari 2021
ariski putri,"Mohon maaf tapi saya sudah mencoba berkali kali tapi masi saja g bisa masuk,,,, Ծ‸Ծ",0,01 Maret 2021
Johannes aja,Verifikasi Bank sangat lama Untuk orang yang sedang membutuhkan uang untuk transfer akhirnya harus menunggu berhari hari,0,11 Maret 2021
arina barkah,Kecewa dan kecewa makin kesini makin anehhhhh makin pelitttt vc gratis ongkir gak bisa di pakai gak bisa pilih jasa kirim sendiri malah ongkir makin gilakkk dah lah aku unistal ajah mau pindah.. Belanja online banyakk bukan shopee ajahh,0,17 Maret 2021
Rizky lbf,"Potongan untuk penjualan semakin besar, permohonan untuk bantu input resi lama, gk seperti dulu, payah",0,12 Maret 2021
honey's spatulla,tolong ya...sya transfer dari saldo shopeepay k rekening tp uang g nyampe2 k rekening sya. padahal saldo shopeepay sya udah berkurang. mmg bener free admin tp nyandet g tau kmna & lama bnget. tau gtu sya g masukin saldo sya k shopeepay😭,0,26 Februari 2021
